curso_id,nombre,seccion,creditos,escuela_id,formato_id,campus_id,docente_id
ADU4104,Tesis Doctoral II,4,40,5,2,4,191
ADU4104,Tesis Doctoral II,5,40,5,2,4,179
ADU4104,Tesis Doctoral II,6,40,5,2,4,192
ADU4104,Tesis Doctoral II,7,40,5,2,4,185
ADU4104,Tesis Doctoral II,8,40,5,2,4,185
ADU4105,Tesis Doctoral III,1,40,5,2,4,178
ADU4105,Tesis Doctoral III,2,40,5,2,4,175
ADU4105,Tesis Doctoral III,3,40,5,2,4,179
ADU4105,Tesis Doctoral III,4,40,5,2,4,188
ADU4105,Tesis Doctoral III,5,40,5,2,4,193
ADU4105,Tesis Doctoral III,6,40,5,4,4,194
ADU4105,Tesis Doctoral III,8,40,5,2,4,195
ADU4106,Tesis Doctoral IV,1,40,5,2,4,196
ADU4106,Tesis Doctoral IV,2,40,5,2,4,189
ADU4106,Tesis Doctoral IV,3,40,5,2,4,197
ADU4108,Coloquio Doctoral I,1,0,5,2,4,1
ADU4109,Coloquio Doctoral II,1,0,5,2,4,1
ADU4110,Autoría Artículo Científico o Patente,1,0,5,4,4,1
ADU4111,Pasantía,1,0,5,4,4,1
ADU4112,Práctica Académica,1,0,5,2,4,1
ADU4121,Problemas Actuales en Arquitectura y Estudios Urbanos,1,10,5,2,4,193
ADU4121,Problemas Actuales en Arquitectura y Estudios Urbanos,1,10,5,2,4,197
ADU4123,Seminario de Tesis,1,30,5,2,4,198
ADU4123,Seminario de Tesis,1,30,5,2,4,179
AQA1100,Proyecto de Titulo I,1,25,5,2,4,5
AQA1200,Proyecto de Titulo II,1,25,5,2,4,1
AQC0100,Introducción a la Construcción,1,10,5,2,4,199
AQC0100,Introducción a la Construcción,1,10,5,2,4,64
AQC0100,Introducción a la Construcción,1,10,5,2,4,200
AQC0100,Introducción a la Construcción,2,10,5,2,4,201
AQC0100,Introducción a la Construcción,2,10,5,2,4,202
AQC0100,Introducción a la Construcción,2,10,5,2,4,203
AQC0101,Práctica de Obras I,1,0,5,2,4,204
AQC0110,Elementos Estructurales: Fundamentos de Análisis y Diseño Estructural,1,10,5,2,4,205
AQC0110,Elementos Estructurales: Fundamentos de Análisis y Diseño Estructural,1,10,5,2,4,206
AQC0110,Elementos Estructurales: Fundamentos de Análisis y Diseño Estructural,1,10,5,2,4,207
AQC0200,Técnicas y Construcción,1,10,5,2,4,208
AQC0200,Técnicas y Construcción,1,10,5,2,4,209
AQC0202,Práctica de Obras II,1,0,5,2,4,210
AQC0210,Forma Sismorresistente,1,10,5,2,4,211
AQC0210,Forma Sismorresistente,1,10,5,2,4,212
AQC0210,Forma Sismorresistente,1,10,5,2,4,213
AQC0300,"Instalaciones, Sistemas y Proyecto Arquitectónico",1,10,5,2,4,214
AQC0300,"Instalaciones, Sistemas y Proyecto Arquitectónico",1,10,5,2,4,215
AQC1306,Iluminación Natural en Arquitectura y Diseño,1,5,5,2,4,216
AQC1306,Iluminación Natural en Arquitectura y Diseño,1,5,5,2,4,217
AQC2010,Observación de la Construcción. Obras Notables en Chile,1,5,5,2,4,218
AQE6200,Taller de Modelos,1,10,5,2,4,205
AQH0000,Introducción a la Arquitectura,1,10,5,2,4,219
AQH0000,Introducción a la Arquitectura,1,10,5,2,4,220
AQH0000,Introducción a la Arquitectura,1,10,5,2,4,221
AQH0000,Introducción a la Arquitectura,1,10,5,2,4,222
AQH0000,Introducción a la Arquitectura,1,10,5,2,4,223
AQH0000,Introducción a la Arquitectura,1,10,5,2,4,224
AQH0000,Introducción a la Arquitectura,2,10,5,2,4,219
AQH0200,Arquitectura Antigua y Tradición Clásica,1,10,5,2,4,225
AQH0200,Arquitectura Antigua y Tradición Clásica,1,10,5,2,4,226
AQH0300,Arquitectura y la Tradición Moderna,1,10,5,2,4,192
AQH0300,Arquitectura y la Tradición Moderna,1,10,5,2,4,227
AQH0400,Debates de la Arquitectura Contemporánea,1,10,5,2,4,228
AQH0400,Debates de la Arquitectura Contemporánea,1,10,5,2,4,229
AQI0001,Cmd Vive Salud: Construyendo Un Hábitat Saludable,1,10,5,2,4,230
AQI0001,Cmd Vive Salud: Construyendo Un Hábitat Saludable,1,10,5,2,4,231
AQI0002,Cmd Investigación en Pregrado Uc Propone Arquitectura,1,10,5,2,4,232
AQI0003,Diseño de Viviendas Saludables,1,10,5,2,4,214
AQI0203,Cmd el Mueble: la Construcción del Gesto,1,10,5,2,4,233
AQI0302,"Cmd Poetica del Habitar, Mundo Contemporaneo",1,10,5,2,4,222
AQO0100,Práctica de Oficina,1,0,5,2,4,234
AQP0703,Practica Profesional,1,15,5,2,4,1
AQP0802,Practica de Linea,1,8,5,2,4,1
AQR1000,Producción Digital I,1,5,5,2,4,235
AQR1000,Producción Digital I,1,5,5,2,4,236
AQR2000,Producción Digital II,1,5,5,2,4,237
AQR2000,Producción Digital II,1,5,5,2,4,238
AQR2000,Producción Digital II,2,5,5,2,4,237
AQR2000,Producción Digital II,2,5,5,2,4,239
AQS0100,Práctica de Servicio,1,0,5,2,4,240
AQT0000,Taller de Formación y Representación I,1,20,5,2,4,186
AQT0000,Taller de Formación y Representación I,1,20,5,2,4,241
AQT0000,Taller de Formación y Representación I,1,20,5,2,4,242
AQT0000,Taller de Formación y Representación I,1,20,5,2,4,243
AQT0000,Taller de Formación y Representación I,1,20,5,2,4,244
AQT0000,Taller de Formación y Representación I,1,20,5,2,4,245
AQT006A,"Taller Investigación y Proyecto en Arquitectura, Ciudad y Paisaje",1,20,5,2,4,201
AQT006A,"Taller Investigación y Proyecto en Arquitectura, Ciudad y Paisaje",2,20,5,2,4,246
AQT006C,"Taller Investigación y Proyecto en Arquitectura, Ciudad y Paisaje",1,20,5,2,4,247
AQT006H,"Taller Investigación y Proyecto en Arquitectura, Ciudad y Paisaje",1,20,5,2,4,248
AQT006U,"Taller Investigación y Proyecto en Arquitectura, Ciudad y Paisaje",1,20,5,2,4,249
AQT006U,"Taller Investigación y Proyecto en Arquitectura, Ciudad y Paisaje",2,20,5,2,4,250
AQT006U,"Taller Investigación y Proyecto en Arquitectura, Ciudad y Paisaje",3,20,5,2,4,251
AQT006U,"Taller Investigación y Proyecto en Arquitectura, Ciudad y Paisaje",4,20,5,2,4,178
AQT007A,Taller Optativo Proyecto I,5,15,5,2,4,252
AQT007A,Taller Optativo Proyecto I,5,15,5,2,4,199
AQT007U,Taller Optativo Proyecto I,1,15,5,2,4,253
AQT007U,Taller Optativo Proyecto I,3,15,5,2,4,254
AQT007U,Taller Optativo Proyecto I,4,15,5,2,4,255
AQT007U,Taller Optativo Proyecto I,4,15,5,2,4,256
AQT007U,Taller Optativo Proyecto I,5,15,5,2,4,233
AQT007U,Taller Optativo Proyecto I,5,15,5,2,4,257
AQT007U,Taller Optativo Proyecto I,6,15,5,2,4,258
AQT007U,Taller Optativo Proyecto I,6,15,5,2,4,259
AQT007U,Taller Optativo Proyecto I,7,15,5,2,4,218
AQT007U,Taller Optativo Proyecto I,7,15,5,2,4,260
AQT007U,Taller Optativo Proyecto I,8,15,5,2,4,261
AQT007U,Taller Optativo Proyecto I,8,15,5,2,4,262
AQT008A,Taller Optativo Proyecto II,1,15,5,2,4,233
AQT008A,Taller Optativo Proyecto II,1,15,5,2,4,257
AQT008A,Taller Optativo Proyecto II,2,15,5,2,4,258
AQT008A,Taller Optativo Proyecto II,2,15,5,2,4,259
AQT008A,Taller Optativo Proyecto II,3,15,5,2,4,218
AQT008A,Taller Optativo Proyecto II,3,15,5,2,4,260
AQT008A,Taller Optativo Proyecto II,4,15,5,2,4,261
AQT008A,Taller Optativo Proyecto II,4,15,5,2,4,262
AQT008A,Taller Optativo Proyecto II,5,15,5,2,4,253
AQT008A,Taller Optativo Proyecto II,7,15,5,2,4,254
AQT008A,Taller Optativo Proyecto II,8,15,5,2,4,255
AQT008A,Taller Optativo Proyecto II,8,15,5,2,4,256
AQT008A,Taller Optativo Proyecto II,9,15,5,2,4,252
AQT008A,Taller Optativo Proyecto II,9,15,5,2,4,199
AQT009A,Taller Optativo de Proyecto III,1,15,5,2,4,1
AQT010T,Taller de Proyecto de Título I,1,20,5,2,4,1
AQT0200,Taller de Formación y Representación II,1,20,5,2,4,263
AQT0200,Taller de Formación y Representación II,1,20,5,2,4,264
AQT0200,Taller de Formación y Representación II,1,20,5,2,4,265
AQT0200,Taller de Formación y Representación II,1,20,5,2,4,266
AQT0200,Taller de Formación y Representación II,1,20,5,2,4,267
AQT0200,Taller de Formación y Representación II,1,20,5,2,4,268
AQT0200,Taller de Formación y Representación II,1,20,5,2,4,203
AQT020T,Taller de Proyecto de Título II,1,30,5,2,4,5
AQT0300,Taller de Formación y Representación III,1,20,5,2,4,269
AQT0300,Taller de Formación y Representación III,1,20,5,2,4,270
AQT0300,Taller de Formación y Representación III,1,20,5,2,4,271
AQT0300,Taller de Formación y Representación III,1,20,5,2,4,272
AQT0300,Taller de Formación y Representación III,2,20,5,2,4,273
AQT0300,Taller de Formación y Representación III,2,20,5,2,4,274
AQT0300,Taller de Formación y Representación III,2,20,5,2,4,275
AQT0400,Taller de Formación IV,1,20,5,2,4,240
AQT0400,Taller de Formación IV,1,20,5,2,4,276
AQT0400,Taller de Formación IV,1,20,5,2,4,277
AQT0400,Taller de Formación IV,2,20,5,2,4,278
AQT0400,Taller de Formación IV,2,20,5,2,4,279
AQT0400,Taller de Formación IV,2,20,5,2,4,280
AQT0500,Taller de Formación V,1,20,5,2,4,281
AQT0500,Taller de Formación V,1,20,5,2,4,282
AQT0500,Taller de Formación V,1,20,5,2,4,283
AQT0500,Taller de Formación V,2,20,5,2,4,32
AQT0500,Taller de Formación V,2,20,5,2,4,175
AQT0500,Taller de Formación V,2,20,5,2,4,284
AQT0500,Taller de Formación V,3,20,5,2,4,208
AQT0500,Taller de Formación V,3,20,5,2,4,285
AQT0500,Taller de Formación V,3,20,5,2,4,286
AQT100A,Taller de Proyecto de Título Marq,1,20,5,2,4,287
AQT100A,Taller de Proyecto de Título Marq,2,20,5,2,4,288
AQT100A,Taller de Proyecto de Título Marq,3,20,5,2,4,289
AQT100A,Taller de Proyecto de Título Marq,4,20,5,2,4,290
AQT100A,Taller de Proyecto de Título Marq,5,20,5,2,4,291
AQT100A,Taller de Proyecto de Título Marq,6,20,5,2,4,5
AQT100A,Taller de Proyecto de Título Marq,7,20,5,2,4,216
AQT100C,Taller de Proyecto de Título Mapc,1,20,5,2,4,292
AQT100E,Taller de Proyecto de Título Mase,1,20,5,2,4,214
AQT100E,Taller de Proyecto de Título Mase,2,20,5,2,4,293
AQT100P,Taller de Proyecto de Título Mapa,1,20,5,2,4,294
AQT100U,Taller de Proyecto de Título Mpur,1,20,5,2,4,280
AQT100U,Taller de Proyecto de Título Mpur,2,20,5,2,4,295
AQT100U,Taller de Proyecto de Título Mpur,3,20,5,2,4,293
AQU0000,Ciudad y Paisaje I: Introducción a la Forma Urbana y Territorial,1,10,5,2,4,198
AQU0000,Ciudad y Paisaje I: Introducción a la Forma Urbana y Territorial,1,10,5,2,4,296
AQU0000,Ciudad y Paisaje I: Introducción a la Forma Urbana y Territorial,1,10,5,2,4,268
AQU0000,Ciudad y Paisaje I: Introducción a la Forma Urbana y Territorial,1,10,5,2,4,297
AQU0200,Ciudad y Paisaje Ii: el Proyecto Urbano,1,10,5,2,4,298
AQU0200,Ciudad y Paisaje Ii: el Proyecto Urbano,1,10,5,2,4,299
AQU0200,Ciudad y Paisaje Ii: el Proyecto Urbano,1,10,5,2,4,277
AQU0300,Ciudad y Paisaje Iii: Urbanismo Desde el Paisaje,1,10,5,2,4,300
AQU0300,Ciudad y Paisaje Iii: Urbanismo Desde el Paisaje,1,10,5,2,4,301
AQU0300,Ciudad y Paisaje Iii: Urbanismo Desde el Paisaje,1,10,5,2,4,302
AQU0404,Ciudad y Paisaje Iv: Fenómenos Urbanos Contemporáneos,1,10,5,2,4,303
AQU0404,Ciudad y Paisaje Iv: Fenómenos Urbanos Contemporáneos,1,10,5,2,4,304
AQU0404,Ciudad y Paisaje Iv: Fenómenos Urbanos Contemporáneos,1,10,5,2,4,305
ARQ3000,Formulación de Proyectos de Investigación,1,5,5,3,4,228
ARQ3000,Formulación de Proyectos de Investigación,1,5,5,3,4,291
ARQ3000,Formulación de Proyectos de Investigación,1,5,5,3,4,227
ARQ3000,Formulación de Proyectos de Investigación,2,5,5,2,4,228
ARQ3000,Formulación de Proyectos de Investigación,2,5,5,2,4,291
ARQ3000,Formulación de Proyectos de Investigación,2,5,5,2,4,227
ARQ3001,Problemas de Arquitectura Contemporanea,1,10,5,3,4,287
ARQ3001,Problemas de Arquitectura Contemporanea,1,10,5,3,4,306
ARQ3002,Arquitecturas en America Latina,1,10,5,2,4,307
ARQ3003,Tesis,1,40,5,2,4,278
ARQ3009,Investigación Dirigida en Proyectos de Arquitectura,1,5,5,3,4,308
ARQ3009,Investigación Dirigida en Proyectos de Arquitectura,2,5,5,2,4,5
ARQ3009,Investigación Dirigida en Proyectos de Arquitectura,3,5,5,2,4,5
ARQ3023,"Hormigón y Naturaleza. Reología y Exploración de la Forma, Color y las Texturas del Concreto",1,10,5,2,4,202
ARQ3027,Escenas Urbanas,1,10,5,2,4,288
ARQ3044,Componentes de Arquitectura,1,10,5,2,4,309
ARQ3049,Crítica de Arquitectura Contemporánea,1,10,5,3,4,308
ARQ3054,"Teoría y Práctica Fotográfica: Construcción de Una Lectura Sobre la Arq., la Ciudad y el Paisaje",1,10,5,2,4,273
ARQ3070,Taller de Especialidad en Arquitectura Marq,1,15,5,3,4,255
ARQ3070,Taller de Especialidad en Arquitectura Marq,1,15,5,3,4,310
ARQ3071,Taller de Investigación y Proyecto Marq,1,15,5,2,4,294
ARQ3071,Taller de Investigación y Proyecto Marq,1,15,5,2,4,311
ARQ3071,Taller de Investigación y Proyecto Marq,2,15,5,2,4,312
ARQ3071,Taller de Investigación y Proyecto Marq,2,15,5,2,4,313
ARQ3071,Taller de Investigación y Proyecto Marq,3,15,5,2,4,314
ARQ3071,Taller de Investigación y Proyecto Marq,3,15,5,2,4,315
ARQ3071,Taller de Investigación y Proyecto Marq,4,15,5,2,4,316
ARQ3071,Taller de Investigación y Proyecto Marq,5,15,5,2,4,190
ARQ3071,Taller de Investigación y Proyecto Marq,6,15,5,2,4,317
ARQ3071,Taller de Investigación y Proyecto Marq,6,15,5,2,4,318
ARQ3071,Taller de Investigación y Proyecto Marq,7,15,5,2,4,5
ARQ3075,Workshop Internacional de Arquitectura,1,5,5,2,4,5
ARQ3075,Workshop Internacional de Arquitectura,2,5,5,2,4,5
ARQ3075,Workshop Internacional de Arquitectura,3,5,5,2,4,5
ARQ3075,Workshop Internacional de Arquitectura,4,5,5,2,4,5
ARQ3080,Autores Fundamentales de la Historia de la Arquitectura,1,15,5,3,4,225
ARQ3080,Autores Fundamentales de la Historia de la Arquitectura,1,15,5,3,4,227
ARQ3090,Abriendo el Archivo. Fomentando Investigaciones Colectivas Desde el Archivo de Originales,1,10,5,2,4,319
ARQ3097,Totalizadores,1,5,5,3,4,320
ARQ3099,La Oficina Como Proyecto,1,5,5,2,4,321
ARQ3099,La Oficina Como Proyecto,2,5,5,2,4,322
ARQ3100,Herramientas de Investigación,1,10,5,2,4,228
ARQ3100,Herramientas de Investigación,1,10,5,2,4,291
ARQ3102,Gestacion y Ciclo de Vida del Proyecto,1,5,5,3,1,240
ARQ3103,Taller Integrado de Gestión y Dirección de Proyectos Inmobiliarios Complejos,1,5,5,3,1,323
ARQ3107,Japón: Arquitecturas Residenciales Contemporáneas,1,10,5,2,4,324
ARQ3108,Prácticas Curatoriales,1,10,5,2,4,5
ARQ3109,Argumentos Proyectuales,1,5,5,3,4,325
ARQ3109,Argumentos Proyectuales,2,5,5,3,4,325
ARQ3202,"Creando Patrimonio: Activación, Manejo y Financiamiento",1,10,5,3,4,326
ARQ3204,Taller Patrimonio y Ciudad,1,10,5,3,4,327
ARQ3204,Taller Patrimonio y Ciudad,1,10,5,3,4,328
ARQ3205,Proyecto de Graduación,1,30,5,3,4,329
ARQ3205,Proyecto de Graduación,1,30,5,3,4,330
ARQ3205,Proyecto de Graduación,1,30,5,3,4,246
ARQ3227,Patrimonio Cultural Inmaterial,1,5,5,3,4,331
ARQ3228,"Paisajes Culturales. Conceptos y Métodos para Su Gestión, Planificación y Diseño",1,10,5,3,4,332
ARQ3228,"Paisajes Culturales. Conceptos y Métodos para Su Gestión, Planificación y Diseño",1,10,5,3,4,333
ARQ3230,Visualización y Representación de Paisajes,1,10,5,2,4,334
ARQ3232,"Patrimonio Indígena, Gestión y Políticas de Reconocimiento",1,5,5,3,4,335
ARQ3234,Dronescapes: Tecnologías Avanzadas para la Caracterización Ambiental y Cultural del Paisaje,1,5,5,2,4,266
ARQ3235,Paisaje Latinoamericano: Experiencias y Enfoques Interdisciplinarios,1,5,5,3,4,336
ARQ3236,"Formulación de Proyectos de Paisaje, Espacios Público y Patrimonio",1,5,5,2,4,337
ARQ3237,"Video, Paisaje y Territorio: Exploración Audiovisual del Entorno",1,5,5,2,4,5
ARQ3240,Terremotos y Patrimonio Construido,1,10,5,2,4,338
ARQ3240,Terremotos y Patrimonio Construido,1,10,5,2,4,339
ARQ3251,Patrimonio y Desarrollo Sustentable,1,5,5,3,4,5
ARQ3306,Material Vegetal,1,10,5,2,4,135
ARQ3314,"Paisaje Tejido. Elementos, Conceptos y Capas del Espacio Público Contemporáneo",1,5,5,2,4,340
ARQ3318,"Land+Scape. Reflexiones en Torno al Análisis, Representación y Proyecto de Paisaje",1,5,5,2,4,341
ARQ3350,Taller de Especialidad en Arquitectura del Paisaje,1,15,5,2,4,340
ARQ3350,Taller de Especialidad en Arquitectura del Paisaje,1,15,5,2,4,341
ARQ3351,Taller de Investigación y Proyecto en Arquitectura del Paisaje,1,15,5,2,4,342
ARQ3351,Taller de Investigación y Proyecto en Arquitectura del Paisaje,1,15,5,2,4,343
ARQ3351,Taller de Investigación y Proyecto en Arquitectura del Paisaje,2,15,5,2,4,5
ARQ3352,Taller de Investigación Avanzada Mapa,1,20,5,2,4,176
ARQ3354,Diseño de Paisajes en Zonas Áridas,1,5,5,2,4,344
ARQ3502,Proyecto Urbano Contemporáneo: Teoría y Crítica,1,10,5,3,4,345
ARQ3502,Proyecto Urbano Contemporáneo: Teoría y Crítica,1,10,5,3,4,287
ARQ3535,Sistemas Urbanos de Movilidad y Entorno Construido,1,10,5,2,4,191
ARQ3537,Herramientas para la Regeneración Urbano-Habitacional de Territorios Vulnerables,1,10,5,2,4,230
ARQ3538,Vivienda y Desarrollo en Densidad,1,10,5,2,4,346
ARQ3538,Vivienda y Desarrollo en Densidad,1,10,5,2,4,347
ARQ3543,Del Plan Regulador al Diseño Urbano,1,5,5,2,4,190
ARQ3544,Tópicos de Vivienda Social,1,10,5,2,4,318
ARQ3548,Herramientas y Datos Libres para Visualizar la Ciudad,1,5,5,3,4,5
ARQ3550,Taller de Especialidad en Proyecto Urbano,1,15,5,2,4,345
ARQ3550,Taller de Especialidad en Proyecto Urbano,1,15,5,2,4,276
ARQ3551,Taller de Investigación y Proyecto Urbano,1,15,5,2,4,263
ARQ3551,Taller de Investigación y Proyecto Urbano,1,15,5,2,4,267
ARQ3551,Taller de Investigación y Proyecto Urbano,2,15,5,2,4,317
ARQ3551,Taller de Investigación y Proyecto Urbano,2,15,5,2,4,318
ARQ3551,Taller de Investigación y Proyecto Urbano,2,15,5,2,4,286
ARQ3551,Taller de Investigación y Proyecto Urbano,3,15,5,2,4,348
ARQ3551,Taller de Investigación y Proyecto Urbano,4,15,5,2,4,5
ARQ3551,Taller de Investigación y Proyecto Urbano,5,15,5,2,4,5
ARQ3552,Taller de Investigación Avanzada Mpur,1,20,5,2,4,349
ARQ3552,Taller de Investigación Avanzada Mpur,2,20,5,2,4,292
ARQ3552,Taller de Investigación Avanzada Mpur,3,20,5,2,4,350
ARQ3552,Taller de Investigación Avanzada Mpur,4,20,5,2,4,292
ARQ3601,Taller de Especialidades Mase,1,15,5,2,4,351
ARQ3601,Taller de Especialidades Mase,1,15,5,2,4,352
ARQ3602,Taller de Investigación y Proyecto Mase,1,15,5,3,4,353
ARQ3602,Taller de Investigación y Proyecto Mase,2,15,5,2,4,348
ARQ3602,Taller de Investigación y Proyecto Mase,3,15,5,2,4,354
ARQ3602,Taller de Investigación y Proyecto Mase,4,15,5,2,4,5
ARQ3603,Taller de Investigación Avanzada Marq,1,20,5,2,4,355
ARQ3603,Taller de Investigación Avanzada Marq,2,20,5,2,4,186
ARQ3603,Taller de Investigación Avanzada Marq,3,20,5,2,4,225
ARQ3603,Taller de Investigación Avanzada Marq,4,20,5,2,4,290
ARQ3603,Taller de Investigación Avanzada Marq,5,20,5,2,4,291
ARQ3603,Taller de Investigación Avanzada Marq,6,20,5,2,4,5
ARQ3604,Taller de Investigación Avanzada Mase,1,20,5,2,4,356
ARQ3604,Taller de Investigación Avanzada Mase,2,20,5,2,4,350
ARQ3605,Energía y Eficiencia,1,10,5,2,4,357
ARQ3605,Energía y Eficiencia,1,10,5,2,4,358
ARQ3606,Evaluación de Estrategias de Diseño Arquitectónico Energeticamente Eficientes,1,10,5,2,4,188
ARQ3606,Evaluación de Estrategias de Diseño Arquitectónico Energeticamente Eficientes,1,10,5,2,4,359
ARQ3616,Diseño Experimental de Fachadas Eficientes,1,10,5,2,4,247
ARQ3624,Diseño y Legislación,1,5,5,2,4,360
ARQ3626,Técnicas y Procesos de Construcción en Madera,1,5,5,2,4,353
ARQ3630,Problemas Proyectuales de la Arquitectura Sustentable,1,5,5,3,4,361
ARQ3634,"Revalorización, Reutilización y Reciclaje de Materiales de Construcción en Arquitectura",1,10,5,2,4,354
ARQ3639,Laboratorio de Sustentabilidad,1,10,5,2,4,352
ARQ3642,Laboratorio Solar,1,5,5,2,4,352
ARQ3647,Laboratorio de Biofabricación,1,5,5,2,4,5
ARQ3649,Diseño y Optimización para Arquitectura en Madera,1,10,5,2,4,362
ARQ3652,Herramientas de Análisis de Datos para la Investigación en Arquitectura Sustentable,1,5,5,2,4,356
ARQ3654,Arquitectura Carbono Negativa y Madera,1,10,5,2,4,358
ARQ3715,Diseño Paramétrico de Estrategias Sustentables,1,10,5,2,4,235
ARQ3900,Modelación y Simulación: del Modelo Arquitectónico al Territorio y Paisaje,1,10,5,2,4,363
ARO100T,Introducción al Arte Contemporáneo,1,10,6,2,3,364
ARO101C,Comunidades del Patrimonio: Conservación y Restauración Participativas,1,10,6,2,1,365
ARO101G,Xilografía: Grabado en Madera,1,10,6,2,3,366
ARO101P,Pintura: Paisaje y Espacio,1,10,6,2,3,367
ARO102D,Dibujo de Retratos,1,10,6,2,3,368
ARO102E,Escultura en Acero,1,10,6,2,3,369
ARO102M,Animación Desde las Artes Visuales,1,10,6,2,3,370
ARO103C,"Patrimonio, Memoria y Derechos Humanos",1,10,6,2,3,329
ARO103D,Dibujo de Croquis y Boceto,1,10,6,2,3,371
ARO104E,Sistemas Constructivos en Cerámica,1,10,6,2,3,372
ARO104M,Cronofotografía,1,10,6,2,3,373
ARO104P,Pintura: Cruces Interdisciplinarios,1,10,6,2,3,374
ARO105C,Arte y Patrimonio,1,10,6,2,1,375
ARO105D,"Dibujo, Espacio y Entorno",1,10,6,2,3,376
ARO105G,Serigrafía,1,10,6,2,3,377
ARO105T,Arte Precolombino,1,10,6,2,1,375
ARO106F,Fotografía Contemporánea,1,10,6,2,3,378
ARO107C,Conservación y Restauración de Arte Moderno y Contemporáneo,1,10,6,2,3,379
ARO107F,Procesos Fotográficos Alternativos,1,10,6,2,3,380
ARO107I,"Arte,Paisajes y Geografías Culturales",1,10,6,2,1,381
ARO107M,Animación Stop Motion,1,10,6,2,3,370
ARO107P,Acuarela,1,10,6,2,3,382
ARO107P,Acuarela,2,10,6,2,3,383
ARO108C,Cmd Conservación Preventiva en Museos,1,10,6,2,3,379
ARO108I,Representaciones del Género: Perspectivas Contemporáneas,1,10,6,2,3,384
ARO109G,Papel Como Medio de Expresión,1,10,6,2,3,385
ARO110M,Animación Experimental 3d,1,10,6,2,3,386
ARO111T,Arte y Simbología,1,10,6,2,3,387
ARO113M,"Tiempo, Movimiento y Representación",1,10,6,2,2,386
ARO123T,Paisaje en las Artes Visuales,1,10,6,2,3,388
ART0400,Artes Visuales Hoy,1,10,6,2,3,389
ART0400,Artes Visuales Hoy,1,10,6,2,3,364
ART0402,Pensamiento Visual,1,10,6,2,3,390
ART0402,Pensamiento Visual,2,10,6,2,3,377
ART0402,Pensamiento Visual,3,10,6,2,3,391
ART0402,Pensamiento Visual,4,10,6,2,3,392
ART0402,Pensamiento Visual,5,10,6,2,3,393
ART0403,Dibujo,1,10,6,2,3,394
ART0403,Dibujo,2,10,6,2,3,376
ART0403,Dibujo,3,10,6,2,3,371
ART0403,Dibujo,4,10,6,2,3,395
ART0403,Dibujo,5,10,6,2,3,396
ART0404,Artes Mediales,1,10,6,2,3,383
ART0404,Artes Mediales,2,10,6,2,3,397
ART0404,Artes Mediales,3,10,6,2,3,386
ART0404,Artes Mediales,4,10,6,2,3,370
ART0404,Artes Mediales,5,10,6,2,3,398
ART0500,Artes Visuales y Modernidad,1,10,6,2,3,387
ART0500,Artes Visuales y Modernidad,2,10,6,2,3,399
ART0501,Taller Central,1,10,6,2,3,400
ART0501,Taller Central,2,10,6,2,3,374
ART0501,Taller Central,3,10,6,2,3,392
ART0501,Taller Central,4,10,6,2,3,401
ART0501,Taller Central,5,10,6,2,3,394
ART0501,Taller Central,6,10,6,2,3,402
ART0503,Taller Central,1,10,6,2,3,403
ART0503,Taller Central,2,10,6,2,3,391
ART0503,Taller Central,3,10,6,2,3,389
ART0503,Taller Central,4,10,6,2,3,377
ART0503,Taller Central,5,10,6,2,3,404
ART0503,Taller Central,6,10,6,2,3,397
ART0600,Taller de Permanencia I,1,20,6,2,3,405
ART0600,Taller de Permanencia I,2,20,6,2,3,406
ART0600,Taller de Permanencia I,3,20,6,2,3,383
ART0600,Taller de Permanencia I,4,20,6,2,3,398
ART0600,Taller de Permanencia I,5,20,6,2,3,407
ART0600,Taller de Permanencia I,6,20,6,2,3,394
ART0600,Taller de Permanencia I,7,20,6,2,3,404
ART0600,Taller de Permanencia I,8,20,6,2,3,408
ART0602,Seminario de Grado I,1,20,6,2,3,395
ART0604,Diálogos: Práctica Artística I,1,10,6,2,3,407
ART0604,Diálogos: Práctica Artística I,2,10,6,2,3,409
